source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,site_research_status,site_research_basis,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id,source_series_event_note
HOU-R-00511,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1969-12-15,Loyola Marymount,loyola-marymount,Loyola Marymount,Yes,116,91,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,D15 W 116-91 | Loyola Marymount,resolved,,,,,,,,
HOU-R-00512,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1969-12-17,#11/ Santa Clara,santa-clara,Santa Clara,Yes,91,76,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,D17 W 91-76 | #11/ Santa Clara,resolved,,,,,,,,
HOU-R-00513,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1969-12-20,#13/ USC,usc,USC,Yes,77,73,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,D20 W 77-73 | #13/ USC,resolved,,,,,,,,
HOU-R-00514,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1969-12-22,Long Beach State,long-beach-state,Long Beach State,Yes,76,69,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,D22 W 76-69 | Long Beach State,resolved,,,,,,,,
HOU-R-00515,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1969-12-29,vs. Santa Clara,santa-clara,Santa Clara,Yes,63,85,L,0,,,VS,NEUTRAL,Las Vegas Convention Center,Las Vegas Convention Center,Las Vegas,NV,,,REGULAR_SEASON,,printed page 165,D29 L 63-85 | vs. Santa Clara,resolved,,,Stage 6 self-challenge repair: 1969 UNLV Invitational physical building recovered as Las Vegas Convention Center.,,,,,
HOU-R-00516,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1969-12-30,vs. UC Santa Barbara,uc-santa-barbara,UC Santa Barbara,Yes,98,85,W,0,,,VS,NEUTRAL,Las Vegas Convention Center,Las Vegas Convention Center,Las Vegas,NV,,,REGULAR_SEASON,,printed page 165,D30 W 98-85 | vs. UC Santa Barbara,resolved,,,Stage 6 self-challenge repair: 1969 UNLV Invitational physical building recovered as Las Vegas Convention Center.,,,,,
HOU-R-00517,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-01-03,at Hawai’i,hawai-i,Hawai'i,Yes,116,84,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,J3 | W 116-84 | at Hawai’i,resolved,,,,,,,,
HOU-R-00518,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-01-10,West Texas A&M,west-texas-a-m,West Texas A&M,No,91,83,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,J10 W 91-83 | West Texas A&M,resolved,,,,,,,,
HOU-R-00519,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-01-24,at St. Mary’s (Texas),st-mary-s-texas,St. Mary's University (Texas),No,66,76,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,J24 L 66-76 | at St. Mary’s (Texas),resolved,,,,,,,,
HOU-R-00520,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-01-27,at Seattle,seattle-u,Seattle U,Yes,92,88,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,J27 W 92-88 | at Seattle,resolved,,,,,,,,
HOU-R-00521,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-01-30,at Montana State,montana-state,Montana State,Yes,82,69,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,J30 W 82-69 | at Montana State,resolved,,,,,,,,
HOU-R-00522,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-01-31,at Utah State,utah-state,Utah State,Yes,84,91,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,J31 L 84-91 | at Utah State,resolved,,,,,,,,
HOU-R-00523,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-02-05,St. Mary’s (Texas),st-mary-s-texas,St. Mary's University (Texas),No,118,77,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,F5 | W 118-77 | St. Mary’s (Texas),resolved,,,,,,,,
HOU-R-00524,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-02-07,Creighton,creighton,Creighton,Yes,78,77,W,2,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,F7 | W 78-77 (2OT) Creighton,resolved,,,,,,,,
HOU-R-00525,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-02-12,Hardin-Simmons,hardin-simmons,Hardin-Simmons,No,109,92,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,F12 W 109-92 | Hardin-Simmons,resolved,,,,,,,,
HOU-R-00526,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-02-14,Miami (Fla.),miami,Miami (FL),Yes,118,98,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,F14 W 118-98 | Miami (Fla.),resolved,,,,,,,,
HOU-R-00527,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-02-19,Loyola (La.),loyola-new-orleans,Loyola New Orleans,No,99,80,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,F19 W 99-80 | Loyola (La.),resolved,,,,,,,,
HOU-R-00528,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-02-21,at Centenary,centenary-louisiana,Centenary (LA),No,97,72,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,F21 W 97-72 | at Centenary,resolved,,,,,,,,
HOU-R-00529,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-02-26,at UT Arlington,ut-arlington,UT Arlington,Yes,102,84,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,F26 W 102-84 | at UT Arlington,resolved,,,,,,,,
HOU-R-00530,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-02-28,South Alabama,south-alabama,South Alabama,Yes,128,90,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,F28 W 128-90 | South Alabama,resolved,,,,,,,,
HOU-R-00531,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-03-02,at West Texas A&M,west-texas-a-m,West Texas A&M,No,96,80,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,M2 W 96-80 | at West Texas A&M,resolved,,,,,,,,
HOU-R-00532,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-03-04,at Creighton,creighton,Creighton,Yes,62,58,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,M4 W 62-58 | at Creighton,resolved,,,,,,,,
HOU-R-00533,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-03-07,vs. Dayton,dayton,Dayton,Yes,71,64,W,0,,,VS,NEUTRAL,,Schollmaier Arena,Fort Worth,TX,NCAA Tournament,,NCAA_TOURNAMENT,R32,printed page 165,M7 W 71-64 | vs. Dayton,resolved,,,,,,,,
HOU-R-00534,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-03-12,vs. #14 Drake,drake,Drake,Yes,87,92,L,0,,,VS,NEUTRAL,,Allen Fieldhouse,Lawrence,KS,NCAA Tournament,,NCAA_TOURNAMENT,Sweet Sixteen,printed page 165,M12 L 87-92 | vs. #14 Drake,resolved,,,,,,,,
HOU-R-00535,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1969-1970,1970,1970-03-14,vs. Kansas State,kansas-state,Kansas State,Yes,98,107,L,0,,,VS,NEUTRAL,,Allen Fieldhouse,Lawrence,KS,NCAA Tournament,,NCAA_TOURNAMENT,,printed page 165,M14 L 98-107 | vs. Kansas State,resolved,,,,,,,,
HOU-R-00536,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1970-12-03,Northwestern State,northwestern-state,Northwestern State,Yes,81,68,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,D3 W 81-68 | Northwestern State,resolved,,,,,,,,
HOU-R-00537,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1970-12-05,at Tennessee,tennessee,Tennessee,Yes,58,79,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,D5 | L 58-79 | at Tennessee,resolved,,,,,,,,
HOU-R-00538,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1970-12-07,at Florida,florida,Florida,Yes,61,60,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,D7 | W 61-60 | at Florida,resolved,,,,,,,,
HOU-R-00539,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1970-12-11,Tulane,tulane,Tulane,Yes,91,60,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,D11 W 91-60 | Tulane,resolved,,,,,,,,
HOU-R-00540,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1970-12-12,#18/ Oregon,oregon,Oregon,Yes,81,68,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,D12 W 81-68 | #18/ Oregon,resolved,,,,,,,,
HOU-R-00541,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1970-12-18,vs. #10/ Villanova,villanova,Villanova,Yes,99,84,W,0,,,VS,NEUTRAL,,Allen Fieldhouse,Lawrence,KS,,,REGULAR_SEASON,,printed page 165,D18 W 99-84 | vs. #10/ Villanova,resolved,,,,,,,,
HOU-R-00542,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1970-12-19,at #12/ Kansas,kansas,Kansas,Yes,73,89,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,D19 L 73-89 | at #12/ Kansas,resolved,,,,,,,,
HOU-R-00543,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1970-12-21,Auburn,auburn,Auburn,Yes,79,76,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,D21 W 79-76 | Auburn,resolved,,,,,,,,
HOU-R-00544,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1970-12-29,vs. #10/ Tennessee,tennessee,Tennessee,Yes,68,65,W,0,,,VS,NEUTRAL,,Los Angeles Sports Arena,Los Angeles,CA,,,REGULAR_SEASON,,printed page 165,D29 W 68-65 | vs. #10/ Tennessee,resolved,,,,,,,,
HOU-R-00545,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1970-12-30,at #4/ USC,usc,USC,Yes,64,77,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,D30 L 64-77 | at #4/ USC,resolved,,,,,,,,
HOU-R-00546,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-01-04,Dayton,dayton,Dayton,Yes,106,80,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,J4 | W 106-80 | Dayton,resolved,,,,,,,,
HOU-R-00547,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-01-06,Creighton,creighton,Creighton,Yes,83,76,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,J6 | W 83-76 | Creighton,resolved,,,,,,,,
HOU-R-00548,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-01-09,West Texas A&M,west-texas-a-m,West Texas A&M,No,90,71,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,J9 | W 90-71 | West Texas A&M,resolved,,,,,,,,
HOU-R-00549,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-01-13,at Lamar,lamar,Lamar,Yes,106,88,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,J13 W 106-88 | at Lamar,resolved,,,,,,,,
HOU-R-00550,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-01-16,at Centenary,centenary-louisiana,Centenary (LA),No,80,69,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,J16 W 80-69 | at Centenary,resolved,,,,,,,,
HOU-R-00551,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-01-20,UNLV,unlv,UNLV,Yes,130,73,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,J20 W 130-73 | UNLV,resolved,,,,,,,,
HOU-R-00552,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-01-23,at Kansas State,kansas-state,Kansas State,Yes,73,71,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,J23 W 73-71 | at Kansas State,resolved,,,,,,,,
HOU-R-00553,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-01-25,Centenary,centenary-louisiana,Centenary (LA),No,80,69,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,J25 W 80-69 | Centenary,resolved,,,,,,,,
HOU-R-00554,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-02-04,at Long Island,long-island-university,Long Island University,Yes,81,75,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,F4 | W 81-75 | at Long Island,resolved,,,,,,,,
HOU-R-00555,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-02-06,Seattle,seattle-u,Seattle U,Yes,93,92,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,F6 | W 93-92 | Seattle,resolved,,,,,,,,
HOU-R-00556,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-02-13,at Loyola (La.),loyola-new-orleans,Loyola New Orleans,No,89,92,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,F13 L 89-92 | at Loyola (La.),resolved,,,,,,,,
HOU-R-00557,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-02-20,at Miami (Fla.),miami,Miami (FL),Yes,99,93,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,F20 W 99-93 | at Miami (Fla.),resolved,,,,,,,,
HOU-R-00558,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-02-22,at #7/ South Carolina,south-carolina,South Carolina,Yes,71,88,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,F22 L 71-88 | at #7/ South Carolina,resolved,,,,,,,,
HOU-R-00559,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-02-25,Lamar,lamar,Lamar,Yes,93,74,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,F25 W 93-74 | Lamar,resolved,,,,,,,,
HOU-R-00560,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-02-27,#9/ Jacksonville,jacksonville,Jacksonville,Yes,83,82,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,F27 W 83-82 | #9/ Jacksonville,resolved,,,,,,,,
HOU-R-00561,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-03-01,at West Texas A&M,west-texas-a-m,West Texas A&M,No,77,86,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,M1 | L 77-86 | at West Texas A&M,resolved,,,,,,,,
HOU-R-00562,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-03-13,New Mexico State,new-mexico-state,New Mexico State,Yes,72,69,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,NCAA Tournament,,NCAA_TOURNAMENT,R32,printed page 165,M13 W 77-69 | New Mexico State,resolved,,,Stage 3B verified correction: 1971 NCAA vs New Mexico State final 72-69.,,,,,
HOU-R-00563,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-03-18,vs. #4/ Kansas,kansas,Kansas,Yes,77,78,L,0,,,VS,NEUTRAL,,Charles Koch Arena,Wichita,KS,NCAA Tournament,,NCAA_TOURNAMENT,Sweet Sixteen,printed page 165,M18 L 77-78 | vs. #4/ Kansas,resolved,,,,,,,,
HOU-R-00564,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1970-1971,1971,1971-03-20,vs. #12/ Notre Dame,notre-dame,Notre Dame,Yes,119,106,W,0,,,VS,NEUTRAL,,Charles Koch Arena,Wichita,KS,NCAA Tournament,,NCAA_TOURNAMENT,,printed page 165,M20 W 119-106 | vs. #12/ Notre Dame,resolved,,,,,,,,
HOU-R-00565,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1971-12-01,at Stanford,stanford,Stanford,Yes,87,67,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,D1 | W 87-67 | at Stanford,resolved,,,,,,,,
HOU-R-00566,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1971-12-02,at California,california,California,Yes,81,82,L,2,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,D2 | L 81-82 (2OT) | at California,resolved,,,,,,,,
HOU-R-00567,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1971-12-04,Tennessee,tennessee,Tennessee,Yes,67,65,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,D4 W 67-65 | Tennessee,resolved,,,,,,,,
HOU-R-00568,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1971-12-06,at Louisiana (1),louisiana,Louisiana,Yes,88,97,L,0,FORFEIT,Media-guide footnote: later won by forfeit; preserve on-court L 88-97.,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,D6 | L 88-97 | at Louisiana (1),resolved,,,,,,,,
HOU-R-00569,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1971-12-10,#17/ Arizona State,arizona-state,Arizona State,Yes,97,98,L,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,D10 L 97-98 | #17/ Arizona State,resolved,,,,,,,,
HOU-R-00570,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1971-12-11,#17/ Arizona State,arizona-state,Arizona State,Yes,88,76,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,D11 W 88-76 | #17/ Arizona State,resolved,,,,,,,,
HOU-R-00571,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1971-12-20,Washington State,washington-state,Washington State,Yes,84,73,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,D20 W 84-73 | Washington State,resolved,,,,,,,,
HOU-R-00572,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1971-12-27,LSU,lsu,LSU,Yes,100,66,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Houston Astrodome,Houston,TX,,,REGULAR_SEASON,,printed page 165,D27 W 100-66 | LSU,resolved,,,,,,,,
HOU-R-00573,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1971-12-28,Michigan State,michigan-state,Michigan State,Yes,106,73,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Houston Astrodome,Houston,TX,,,REGULAR_SEASON,,printed page 165,D28 W 106-73 | Michigan State,resolved,,,,,,,,
HOU-R-00574,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1972-01-03,at Dayton,dayton,Dayton,Yes,69,73,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,J3 | L 69-73 | at Dayton,resolved,,,,,,,,
HOU-R-00575,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1972-01-06,Colorado,colorado,Colorado,Yes,70,66,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,J6 | W 70-66 | Colorado,resolved,,,,,,,,
HOU-R-00576,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1972-01-08,vs. Rice,rice,Rice,Yes,101,73,W,0,,,VS,NEUTRAL,,Houston Astrodome,Houston,TX,,,REGULAR_SEASON,,printed page 165,J8 | W 101-73 | vs. Rice,resolved,,,,,,,,
HOU-R-00577,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1972-01-16,at #12/ Florida State,florida-state,Florida State,Yes,79,86,L,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,J16 L 79-86 | at #12/ Florida State,resolved,,,,,,,,
HOU-R-00578,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1972-01-17,at Southern Miss,southern-miss,Southern Miss,Yes,115,84,W,0,,,AT,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,printed page 165,J17 W 115-84 | at Southern Miss,resolved,,,,,,,,
HOU-R-00579,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1972-01-27,Southern Miss,southern-miss,Southern Miss,Yes,102,63,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,J27 W 102-63 | Southern Miss,resolved,,,,,,,,
HOU-R-00580,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1972-01-29,Long Island,long-island-university,Long Island University,Yes,104,79,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,J29 W 104-79 | Long Island,resolved,,,,,,,,
HOU-R-00581,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1972-02-04,#12/ Florida State,florida-state,Florida State,Yes,94,86,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,F4 | W 94-86 | #12/ Florida State,resolved,,,,,,,,
HOU-R-00582,houston,2025-26 Houston Men’s Basketball Media Guide — Year-by-Year Results,1971-1972,1972,1972-02-07,Denver,denver,Denver,Yes,98,69,W,0,,,HOME_BOLD,SOURCE_PROGRAM_HOME,,Hofheinz Pavilion,Houston,TX,,,REGULAR_SEASON,,printed page 165,F7 | W 98-69 | Denver,resolved,,,,,,,,
