index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id,site_research_status,site_research_basis
475,MSURAW-00476,mississippi-state,2025-26_record_book,1939-1940,1940,1940-01-27,Millsaps College,Millsaps,millsaps,No,38,28,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,01/27 at Millsaps College  W  38-28 4-0,resolved,,,,,,,
476,MSURAW-00477,mississippi-state,2025-26_record_book,1939-1940,1940,1940-01-29,LSU,LSU,lsu,Yes,42,55,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,01/29 at LSU [SEC]   L 55-42 4-1 • 1-1,resolved,,,,,,,
477,MSURAW-00478,mississippi-state,2025-26_record_book,1939-1940,1940,1940-01-30,Mississippi College,Mississippi College,mississippi-college,No,58,47,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,01/30 at Mississippi College  W  58-47 5-1,resolved,,,,,,,
478,MSURAW-00479,mississippi-state,2025-26_record_book,1939-1940,1940,1940-02-01,Mississippi College,Mississippi College,mississippi-college,No,73,53,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,02/01 Mississippi College  W  73-53 6-1,resolved,,,,,,,
479,MSURAW-00480,mississippi-state,2025-26_record_book,1939-1940,1940,1940-02-05,Ole Miss,Ole Miss,ole-miss,Yes,50,46,W,0,,,N,NEUTRAL,,,Vicksburg,MS,,,REGULAR_SEASON,,PDF p. 318,02/05 vs. Ole Miss [SEC] [Vicksburg]  W  50-46 7-1 • 2-1,resolved,,,,,,,
480,MSURAW-00481,mississippi-state,2025-26_record_book,1939-1940,1940,1940-02-06,Ole Miss,Ole Miss,ole-miss,Yes,47,35,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,02/06 Ole Miss [SEC]  W  47-35 8-1 • 3-1,resolved,,,,,,,
481,MSURAW-00482,mississippi-state,2025-26_record_book,1939-1940,1940,1940-02-10,Tulane,Tulane,tulane,Yes,54,38,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,02/10 Tulane [SEC]  W  54-38 9-1 • 4-1,resolved,,,,,,,
482,MSURAW-00483,mississippi-state,2025-26_record_book,1939-1940,1940,1940-02-11,Kentucky,Kentucky,kentucky,Yes,37,45,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/11 at Kentucky [SEC]   L 45-37 9-2 • 4-2,resolved,,,,,,,
483,MSURAW-00484,mississippi-state,2025-26_record_book,1939-1940,1940,1940-02-17,Ole Miss,Ole Miss,ole-miss,Yes,51,64,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/17 at Ole Miss [SEC]   L 64-51 9-3 • 4-3,resolved,,,,,,,
484,MSURAW-00485,mississippi-state,2025-26_record_book,1939-1940,1940,1940-02-20,Alabama,Alabama,alabama,Yes,26,34,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/20 at Alabama [SEC]   L 34-26 9-4 • 4-4,resolved,,,,,,,
485,MSURAW-00486,mississippi-state,2025-26_record_book,1939-1940,1940,1940-02-23,Alabama,Alabama,alabama,Yes,33,34,L,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,02/23 Alabama [SEC]   L 34-33 9-5 • 4-5,resolved,,,,,,,
486,MSURAW-00487,mississippi-state,2025-26_record_book,1939-1940,1940,1940-02-28,Vanderbilt,Vanderbilt,vanderbilt,Yes,36,46,L,0,,,N,NEUTRAL,Alumni Memorial Gym,Alumni Gym,Knoxville,TN,SEC Tournament,First Round,CONFERENCE_TOURNAMENT,,PDF p. 318,02/28 vs. Vanderbilt   L 46-36 9-6,resolved,"Source section: SEC TOURNAMENT • 1ST ROUND • KNOXVILLE, TENNESSEE",,,,,,
487,MSURAW-00488,mississippi-state,2025-26_record_book,1940-1941,1941,1940-12-11,Mississippi College,Mississippi College,mississippi-college,No,38,34,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,12/11 Mississippi College  W  38-34 1-0,resolved,,,,,,,
488,MSURAW-00489,mississippi-state,2025-26_record_book,1940-1941,1941,1940-12-13,Samford,Samford,samford,Yes,29,28,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,12/13 Samford  W  29-28 2-0,resolved,,,,,,,
489,MSURAW-00490,mississippi-state,2025-26_record_book,1940-1941,1941,1940-12-14,Samford,Samford,samford,Yes,26,29,L,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,12/14 Samford   L 29-26 2-1,resolved,,,,,,,
490,MSURAW-00491,mississippi-state,2025-26_record_book,1940-1941,1941,1940-12-16,Rhodes College,Rhodes College,rhodes-college,No,42,40,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,12/16 Rhodes College  W  42-40 3-1,resolved,,,,,,,
491,MSURAW-00492,mississippi-state,2025-26_record_book,1940-1941,1941,1940-12-20,Florida,Florida,florida,Yes,30,53,L,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,12/20 Florida [SEC]   L 53-30 3-2 • 0-1,resolved,,,,,,,
492,MSURAW-00493,mississippi-state,2025-26_record_book,1940-1941,1941,1941-01-07,Ole Miss,Ole Miss,ole-miss,Yes,30,35,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,01/07 at Ole Miss [SEC]   L 35-30 3-3 • 0-2,resolved,,,,,,,
493,MSURAW-00494,mississippi-state,2025-26_record_book,1940-1941,1941,1941-01-08,Ole Miss,Ole Miss,ole-miss,Yes,30,23,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,01/08 Ole Miss [SEC]  W  30-23 4-3 • 1-2,resolved,,,,,,,
494,MSURAW-00495,mississippi-state,2025-26_record_book,1940-1941,1941,1941-01-11,LSU,LSU,lsu,Yes,35,26,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,01/11 LSU [SEC]  W  35-26 5-3 • 2-2,resolved,,,,,,,
495,MSURAW-00496,mississippi-state,2025-26_record_book,1940-1941,1941,1941-01-20,Rhodes College,Rhodes College,rhodes-college,No,51,33,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,01/20 at Rhodes College  W  51-33 6-3,resolved,,,,,,,
496,MSURAW-00497,mississippi-state,2025-26_record_book,1940-1941,1941,1941-01-21,Murray State,Murray State,murray-state,Yes,36,56,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,01/21 at Murray State   L 56-36 6-4,resolved,,,,,,,
497,MSURAW-00498,mississippi-state,2025-26_record_book,1940-1941,1941,1941-01-22,Western Kentucky,Western Kentucky,western-kentucky,Yes,47,63,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,01/22 at Western Kentucky   L 63-47 6-5,resolved,,,,,,,
498,MSURAW-00499,mississippi-state,2025-26_record_book,1940-1941,1941,1941-01-24,Tennessee,Tennessee,tennessee,Yes,28,37,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,01/24 at Tennessee [SEC]   L 37-28 6-6 • 2-3,resolved,,,,,,,
499,MSURAW-00500,mississippi-state,2025-26_record_book,1940-1941,1941,1941-01-25,Samford,Samford,samford,Yes,48,37,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,01/25 at Samford  W  48-37 7-6,resolved,,,,,,,
500,MSURAW-00501,mississippi-state,2025-26_record_book,1940-1941,1941,1941-01-30,Alabama,Alabama,alabama,Yes,31,30,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,01/30 Alabama [SEC]  W  31-30 8-6 • 3-3,resolved,,,,,,,
501,MSURAW-00502,mississippi-state,2025-26_record_book,1940-1941,1941,1941-02-05,Auburn,Auburn,auburn,Yes,48,44,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/05 at Auburn [SEC]  W  48-44 9-6 • 4-3,resolved,,,,,,,
502,MSURAW-00503,mississippi-state,2025-26_record_book,1940-1941,1941,1941-02-07,Mississippi College,Mississippi College,mississippi-college,No,63,45,W,0,,,N,NEUTRAL,,,Vicksburg,MS,,,REGULAR_SEASON,,PDF p. 318,02/07 vs. Mississippi College [Vicksburg]  W  63-45 10-6,resolved,,,,,,,
503,MSURAW-00504,mississippi-state,2025-26_record_book,1940-1941,1941,1941-02-08,LSU,LSU,lsu,Yes,37,39,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/08 at LSU [SEC]   L 39-37 10-7 • 4-4,resolved,,,,,,,
504,MSURAW-00505,mississippi-state,2025-26_record_book,1940-1941,1941,1941-02-10,Tulane,Tulane,tulane,Yes,42,35,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/10 at Tulane [SEC]  W  42-35 11-7 • 5-4,resolved,,,,,,,
505,MSURAW-00506,mississippi-state,2025-26_record_book,1940-1941,1941,1941-02-18,Ole Miss,Ole Miss,ole-miss,Yes,40,41,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/18 at Ole Miss [SEC]   L 41-40 11-8 • 5-5,resolved,,,,,,,
506,MSURAW-00507,mississippi-state,2025-26_record_book,1940-1941,1941,1941-02-19,Ole Miss,Ole Miss,ole-miss,Yes,33,20,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,02/19 Ole Miss [SEC]  W  33-20 12-8 • 6-5,resolved,,,,,,,
507,MSURAW-00508,mississippi-state,2025-26_record_book,1940-1941,1941,1941-02-21,Alabama,Alabama,alabama,Yes,28,32,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/21 at Alabama [SEC]   L 32-28 12-9 • 6-6,resolved,,,,,,,
508,MSURAW-00509,mississippi-state,2025-26_record_book,1940-1941,1941,1941-02-27,Tennessee,Tennessee,tennessee,Yes,29,35,L,0,,,N,NEUTRAL,Jefferson County Armory,Jefferson County Armory,Louisville,KY,SEC Tournament,First Round,CONFERENCE_TOURNAMENT,,PDF p. 318,02/27 vs. Tennessee   L 35-29 12-10,resolved,"Source section: SEC TOURNAMENT • 1ST ROUND • LOUISVILLE, KENTUCKY",,,,,,
509,MSURAW-00510,mississippi-state,2025-26_record_book,1941-1942,1942,1941-12-15,Samford,Samford,samford,Yes,29,26,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,12/15 Samford  W  29-26 1-0,resolved,,,,,,,
510,MSURAW-00511,mississippi-state,2025-26_record_book,1941-1942,1942,1941-12-16,Samford,Samford,samford,Yes,36,32,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,12/16 Samford  W  36-32 2-0,resolved,,,,,,,
511,MSURAW-00512,mississippi-state,2025-26_record_book,1941-1942,1942,1941-12-18,Auburn,Auburn,auburn,Yes,29,39,L,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,12/18 Auburn [SEC]   L 39-29 2-1 • 0-1,resolved,,,,,,,
512,MSURAW-00513,mississippi-state,2025-26_record_book,1941-1942,1942,1942-01-08,Spring Hill College,Spring Hill College,spring-hill-college,No,47,31,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,01/08 Spring Hill College  W  47-31 3-1,resolved,,,,,,,
513,MSURAW-00514,mississippi-state,2025-26_record_book,1941-1942,1942,1942-01-10,LSU,LSU,lsu,Yes,43,41,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,01/10 LSU [SEC]  W  43-41 4-1 • 1-1,resolved,,,,,,,
514,MSURAW-00515,mississippi-state,2025-26_record_book,1941-1942,1942,1942-01-12,Tulane,Tulane,tulane,Yes,28,25,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,01/12 Tulane [SEC]  W  28-25 5-1 • 2-1,resolved,,,,,,,
515,MSURAW-00516,mississippi-state,2025-26_record_book,1941-1942,1942,1942-01-21,Mississippi College,Mississippi College,mississippi-college,No,43,25,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,01/21 Mississippi College  W  43-25 6-1,resolved,,,,,,,
516,MSURAW-00517,mississippi-state,2025-26_record_book,1941-1942,1942,1942-01-23,Tulane,Tulane,tulane,Yes,32,31,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,01/23 at Tulane [SEC]  W  32-31 7-1 • 3-1,resolved,,,,,,,
517,MSURAW-00518,mississippi-state,2025-26_record_book,1941-1942,1942,1942-01-24,LSU,LSU,lsu,Yes,40,51,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,01/24 at LSU [SEC]   L 51-40 7-2 • 3-2,resolved,,,,,,,
518,MSURAW-00519,mississippi-state,2025-26_record_book,1941-1942,1942,1942-02-02,Ole Miss,Ole Miss,ole-miss,Yes,31,33,L,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,02/02 Ole Miss [SEC]   L 33-31 7-3 • 3-3,resolved,,,,,,,
519,MSURAW-00520,mississippi-state,2025-26_record_book,1941-1942,1942,1942-02-04,Ole Miss,Ole Miss,ole-miss,Yes,52,37,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/04 at Ole Miss [SEC]  W  52-37 8-3 • 4-3,resolved,,,,,,,
520,MSURAW-00521,mississippi-state,2025-26_record_book,1941-1942,1942,1942-02-06,Vanderbilt,Vanderbilt,vanderbilt,Yes,38,41,L,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,02/06 Vanderbilt [SEC]   L 41-38 8-4 • 4-4,resolved,,,,,,,
521,MSURAW-00522,mississippi-state,2025-26_record_book,1941-1942,1942,1942-02-13,Alabama,Alabama,alabama,Yes,27,37,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/13 at Alabama [SEC]   L 37-27 8-5 • 4-5,resolved,,,,,,,
522,MSURAW-00523,mississippi-state,2025-26_record_book,1941-1942,1942,1942-02-14,Auburn,Auburn,auburn,Yes,41,40,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/14 at Auburn [SEC]  W  41-40 9-5 • 5-5,resolved,,,,,,,
523,MSURAW-00524,mississippi-state,2025-26_record_book,1941-1942,1942,1942-02-16,Florida,Florida,florida,Yes,47,48,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/16 at Florida [SEC]   L 48-47 9-6 • 5-6,resolved,,,,,,,
524,MSURAW-00525,mississippi-state,2025-26_record_book,1941-1942,1942,1942-02-17,Florida,Florida,florida,Yes,48,31,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/17 at Florida [SEC]  W  48-31 10-6 • 6-6,resolved,,,,,,,
525,MSURAW-00526,mississippi-state,2025-26_record_book,1941-1942,1942,1942-02-19,Alabama,Alabama,alabama,Yes,33,32,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,02/19 Alabama [SEC]  W  33-32 11-6 • 7-6,resolved,,,,,,,
526,MSURAW-00527,mississippi-state,2025-26_record_book,1941-1942,1942,1942-02-21,Ole Miss,Ole Miss,ole-miss,Yes,37,30,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,02/21 Ole Miss [SEC]  W  37-30 12-6 • 8-6,resolved,,,,,,,
527,MSURAW-00528,mississippi-state,2025-26_record_book,1941-1942,1942,1942-02-23,Ole Miss,Ole Miss,ole-miss,Yes,42,34,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/23 at Ole Miss [SEC]  W  42-34 13-6 • 9-6,resolved,,,,,,,
528,MSURAW-00529,mississippi-state,2025-26_record_book,1941-1942,1942,1942-02-27,Tennessee,Tennessee,tennessee,Yes,40,50,L,0,,,N,NEUTRAL,Jefferson County Armory,Jefferson County Armory,Louisville,KY,SEC Tournament,Quarterfinals,CONFERENCE_TOURNAMENT,,PDF p. 318,02/27 vs. Tennessee   L 50-40 13-7,resolved,"Source section: SEC TOURNAMENT • QUARTERFINALS • LOUISVILLE, KENTUCKY",,,,,,
529,MSURAW-00530,mississippi-state,2025-26_record_book,1942-1943,1943,1942-12-11,Auburn,Auburn,auburn,Yes,41,35,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,12/11 Auburn [SEC]  W  41-35 1-0 • 1-0,resolved,,,,,,,
530,MSURAW-00531,mississippi-state,2025-26_record_book,1942-1943,1943,1942-12-12,Auburn,Auburn,auburn,Yes,36,26,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,12/12 Auburn [SEC]  W  36-26 2-0 • 2-0,resolved,,,,,,,
531,MSURAW-00532,mississippi-state,2025-26_record_book,1942-1943,1943,1942-12-14,Florida,Florida,florida,Yes,43,36,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,12/14 Florida [SEC]  W  43-36 3-0 • 3-0,resolved,,,,,,,
532,MSURAW-00533,mississippi-state,2025-26_record_book,1942-1943,1943,1942-12-15,Florida,Florida,florida,Yes,33,29,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,12/15 Florida [SEC]  W  33-29 4-0 • 4-0,resolved,,,,,,,
533,MSURAW-00534,mississippi-state,2025-26_record_book,1942-1943,1943,1942-12-17,Auburn,Auburn,auburn,Yes,38,37,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,12/17 at Auburn [SEC]  W  38-37 5-0 • 5-0,resolved,,,,,,,
534,MSURAW-00535,mississippi-state,2025-26_record_book,1942-1943,1943,1942-12-18,Auburn,Auburn,auburn,Yes,44,40,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,12/18 at Auburn [SEC]  W  44-40 6-0 • 6-0,resolved,,,,,,,
535,MSURAW-00536,mississippi-state,2025-26_record_book,1942-1943,1943,1943-01-08,Tennessee,Tennessee,tennessee,Yes,33,35,L,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,01/08 Tennessee [SEC]   L 35-33 6-1 • 6-1,resolved,,,,,,,
536,MSURAW-00537,mississippi-state,2025-26_record_book,1942-1943,1943,1943-01-09,LSU,LSU,lsu,Yes,48,40,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,01/09 LSU [SEC]  W  48-40 7-1 • 7-1,resolved,,,,,,,
537,MSURAW-00538,mississippi-state,2025-26_record_book,1942-1943,1943,1943-01-12,Tulane,Tulane,tulane,Yes,37,29,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,01/12 Tulane [SEC]  W  37-29 8-1 • 8-1,resolved,,,,,,,
538,MSURAW-00539,mississippi-state,2025-26_record_book,1942-1943,1943,1943-01-20,LSU,LSU,lsu,Yes,40,61,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,01/20 at LSU [SEC]   L 61-40 8-2 • 8-2,resolved,,,,,,,
539,MSURAW-00540,mississippi-state,2025-26_record_book,1942-1943,1943,1943-01-21,Tulane,Tulane,tulane,Yes,43,58,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,01/21 at Tulane [SEC]   L 58-43 8-3 • 8-3,resolved,,,,,,,
540,MSURAW-00541,mississippi-state,2025-26_record_book,1942-1943,1943,1943-01-30,Vanderbilt,Vanderbilt,vanderbilt,Yes,45,40,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,01/30 Vanderbilt [SEC]  W  45-40 9-3 • 9-3,resolved,,,,,,,
541,MSURAW-00542,mississippi-state,2025-26_record_book,1942-1943,1943,1943-02-06,Tennessee,Tennessee,tennessee,Yes,36,42,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/06 at Tennessee [SEC]   L 42-36 9-4 • 9-4,resolved,,,,,,,
542,MSURAW-00543,mississippi-state,2025-26_record_book,1942-1943,1943,1943-02-08,Vanderbilt,Vanderbilt,vanderbilt,Yes,35,45,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/08 at Vanderbilt [SEC]   L 45-35 9-5 • 9-5,resolved,,,,,,,
543,MSURAW-00544,mississippi-state,2025-26_record_book,1942-1943,1943,1943-02-12,Ole Miss,Ole Miss,ole-miss,Yes,51,52,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/12 at Ole Miss [SEC]   L 52-51 9-6 • 9-6,resolved,,,,,,,
544,MSURAW-00545,mississippi-state,2025-26_record_book,1942-1943,1943,1943-02-13,Ole Miss,Ole Miss,ole-miss,Yes,54,43,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/13 at Ole Miss [SEC]  W  54-43 10-6 • 10-6,resolved,,,,,,,
545,MSURAW-00546,mississippi-state,2025-26_record_book,1942-1943,1943,1943-02-16,Alabama,Alabama,alabama,Yes,49,41,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,02/16 Alabama [SEC]  W  49-41 11-6 • 11-6,resolved,,,,,,,
546,MSURAW-00547,mississippi-state,2025-26_record_book,1942-1943,1943,1943-02-19,Ole Miss,Ole Miss,ole-miss,Yes,51,39,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,02/19 Ole Miss [SEC]  W  51-39 12-6 • 12-6,resolved,,,,,,,
547,MSURAW-00548,mississippi-state,2025-26_record_book,1942-1943,1943,1943-02-20,Ole Miss,Ole Miss,ole-miss,Yes,46,45,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 318,02/20 Ole Miss [SEC]  W  46-45 13-6 • 13-6,resolved,,,,,,,
548,MSURAW-00549,mississippi-state,2025-26_record_book,1942-1943,1943,1943-02-22,Alabama,Alabama,alabama,Yes,37,47,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p. 318,02/22 at Alabama [SEC]   L 47-37 13-7 • 13-7,resolved,,,,,,,
549,MSURAW-00550,mississippi-state,2025-26_record_book,1942-1943,1943,1943-02-26,Georgia Tech,Georgia Tech,georgia-tech,Yes,48,41,W,0,,,N,NEUTRAL,Jefferson County Armory,Jefferson County Armory,Louisville,KY,SEC Tournament,Quarterfinals,CONFERENCE_TOURNAMENT,,PDF p. 318,02/27 vs. Georgia Tech  W  48-41 14-7,resolved,Dedicated Mississippi State SEC Tournament Results section (record-book p. 220) gives 02/26/1943; year-by-year raw line prints 02/27. Dedicated tournament result controls normalized date; raw_text is preserved.,,,,,,
550,MSURAW-00551,mississippi-state,2025-26_record_book,1942-1943,1943,1943-02-27,Kentucky,Kentucky,kentucky,Yes,43,52,L,0,,,N,NEUTRAL,Jefferson County Armory,Jefferson County Armory,Louisville,KY,SEC Tournament,Semifinals,CONFERENCE_TOURNAMENT,,PDF p. 318,02/27 vs. Kentucky   L 52-43 14-8,resolved,"Source section: SEC TOURNAMENT • SEMIFINALS • LOUISVILLE, KENTUCKY",,,,,,
551,MSURAW-00552,mississippi-state,2025-26_record_book,1944-1945,1945,1945-01-09,Mississippi College,Mississippi College,mississippi-college,No,32,30,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 319,01/09 Mississippi College  W  32-30 1-0,resolved,,,,,,,
552,MSURAW-00553,mississippi-state,2025-26_record_book,1944-1945,1945,1945-01-10,Mississippi College,Mississippi College,mississippi-college,No,19,30,L,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 319,01/10 Mississippi College   L 30-19 1-1,resolved,,,,,,,
553,MSURAW-00554,mississippi-state,2025-26_record_book,1944-1945,1945,1945-01-12,Tennessee,Tennessee,tennessee,Yes,26,41,L,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 319,01/12 Tennessee [SEC]   L 41-26 1-2 • 0-1,resolved,,,,,,,
554,MSURAW-00555,mississippi-state,2025-26_record_book,1944-1945,1945,1945-01-15,LSU,LSU,lsu,Yes,47,39,W,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 319,01/15 LSU [SEC]  W  47-39 2-2 • 1-1,resolved,,,,,,,
555,MSURAW-00556,mississippi-state,2025-26_record_book,1944-1945,1945,1945-01-16,Tulane,Tulane,tulane,Yes,35,42,L,0,,,H,SOURCE_PROGRAM_HOME,Tin Gym,Tin Gym,Starkville,MS,,,REGULAR_SEASON,,PDF p. 319,01/16 Tulane [SEC]   L 42-35 2-3 • 1-2,resolved,,,,,,,
