index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
472,UTA-S1-00473,utah,2025_26_record_book_year_by_year,1938-1939,1939,1939-01-20,at BYU*,BYU,byu,Yes,32,40,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.139 col.3 (printed history section),01/20 at BYU* L 32-40,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
473,UTA-S1-00474,utah,2025_26_record_book_year_by_year,1938-1939,1939,1939-01-21,Denver*,Denver,denver,Yes,61,37,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.139 col.3 (printed history section),01/21 Denver* W 61-37,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
474,UTA-S1-00475,utah,2025_26_record_book_year_by_year,1938-1939,1939,1939-01-28,at Utah State*,Utah State,utah-state,Yes,46,53,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.139 col.3 (printed history section),01/28 at Utah State* L 46-53,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
475,UTA-S1-00476,utah,2025_26_record_book_year_by_year,1938-1939,1939,1939-02-03,at Denver*,Denver,denver,Yes,41,44,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.139 col.3 (printed history section),02/03 at Denver* L 41-44,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
476,UTA-S1-00477,utah,2025_26_record_book_year_by_year,1938-1939,1939,1939-02-04,at Wyoming*,Wyoming,wyoming,Yes,42,35,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.139 col.3 (printed history section),02/04 at Wyoming* W 42-35,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
477,UTA-S1-00478,utah,2025_26_record_book_year_by_year,1938-1939,1939,1939-02-10,Wyoming*,Wyoming,wyoming,Yes,56,55,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.139 col.3 (printed history section),02/10 Wyoming* W 56-55,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
478,UTA-S1-00479,utah,2025_26_record_book_year_by_year,1938-1939,1939,1939-02-11,Utah State*,Utah State,utah-state,Yes,67,45,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.139 col.3 (printed history section),02/11 Utah State* W 67-45,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
479,UTA-S1-00480,utah,2025_26_record_book_year_by_year,1938-1939,1939,1939-02-17,at Colorado*,Colorado,colorado,Yes,26,38,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.139 col.3 (printed history section),02/17 at Colorado* L 26-38,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
480,UTA-S1-00481,utah,2025_26_record_book_year_by_year,1938-1939,1939,1939-02-18,at Colorado State*,Colorado State,colorado-state,Yes,53,28,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.139 col.3 (printed history section),02/18 at Colorado State* W 53-28,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
481,UTA-S1-00482,utah,2025_26_record_book_year_by_year,1938-1939,1939,1939-02-25,Colorado*,Colorado,colorado,Yes,46,48,L,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.139 col.3 (printed history section),02/25 Colorado* L 46-48,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
482,UTA-S1-00483,utah,2025_26_record_book_year_by_year,1938-1939,1939,1939-03-03,BYU*,BYU,byu,Yes,52,47,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.139 col.3 (printed history section),03/03 BYU* W 52-47,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
483,UTA-S1-00484,utah,2025_26_record_book_year_by_year,1939-1940,1940,1939-11-24,Ecker Studio,Ecker Studio,ecker-studio,No,53,30,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),11/24 Ecker Studio W 53-30,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
484,UTA-S1-00485,utah,2025_26_record_book_year_by_year,1939-1940,1940,1939-12-01,at Weber,Weber State,weber-state,Yes,51,30,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),12/01 at Weber W 51-30,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
485,UTA-S1-00486,utah,2025_26_record_book_year_by_year,1939-1940,1940,1939-12-09,Idaho State,Idaho State,idaho-state,Yes,43,28,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),12/09 Idaho State W 43-28,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
486,UTA-S1-00487,utah,2025_26_record_book_year_by_year,1939-1940,1940,1939-12-18,Oregon State,Oregon State,oregon-state,Yes,53,37,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),12/18 Oregon State W 53-37,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
487,UTA-S1-00488,utah,2025_26_record_book_year_by_year,1939-1940,1940,1939-12-19,Oregon State,Oregon State,oregon-state,Yes,39,20,W,0,,,,SOURCE_PROGRAM_HOME,,Deseret Gymnasium,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),12/19 Oregon State W 39-20,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Deseret Gym history states University of Utah home basketball games used the original 1910 gym; Utah Athletics identifies 1940-01-09 as the first game at Nielsen Fieldhouse.,,,,,,
488,UTA-S1-00489,utah,2025_26_record_book_year_by_year,1939-1940,1940,1939-12-27,at Nebraska,Nebraska,nebraska,Yes,63,40,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),12/27 at Nebraska W 63-40,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
489,UTA-S1-00490,utah,2025_26_record_book_year_by_year,1939-1940,1940,1939-12-28,at Nebraska - Omaha,Omaha,omaha,Yes,74,37,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),12/28 at Nebraska - Omaha W 74-37,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
490,UTA-S1-00491,utah,2025_26_record_book_year_by_year,1939-1940,1940,1939-12-30,at Wayne State,Wayne State (MI),wayne-state-mi,No,41,39,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),12/30 at Wayne State W 41-39,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
491,UTA-S1-00492,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-01-01,at Chicago,Chicago,chicago,No,40,39,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),01/01 at Chicago W 40-39,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
492,UTA-S1-00493,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-01-08,vs . St . Mary’s (Calif .),Saint Mary's,saint-mary-s,Yes,53,31,W,0,,,vs,NEUTRAL,,,,,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),01/08 vs . St . Mary’s (Calif .) W 53-31,resolved,[STAGE1_CORRECTION RAW_ACCEPTED],RESEARCHED_UNRESOLVED,Utah year-by-year row and surrounding event/footnote context reviewed; source establishes NEUTRAL but the surviving Stage 3A evidence used does not safely establish a physical venue/location.,,,,
493,UTA-S1-00494,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-01-09,California,California,california,Yes,41,39,W,0,,,,SOURCE_PROGRAM_HOME,,Einar Nielsen Fieldhouse,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),01/09 California W 41-39,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics identifies 1940-01-09 as Utah's first game at Einar Nielsen Fieldhouse; University history describes it as Utah basketball's home before its WWII conversion.,,,,,,
494,UTA-S1-00495,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-01-12,at Denver*,Denver,denver,Yes,52,47,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),01/12 at Denver* W 52-47,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
495,UTA-S1-00496,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-01-13,at Wyoming*,Wyoming,wyoming,Yes,38,32,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),01/13 at Wyoming* W 38-32,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
496,UTA-S1-00497,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-01-19,Wyoming*,Wyoming,wyoming,Yes,47,33,W,0,,,,SOURCE_PROGRAM_HOME,,Einar Nielsen Fieldhouse,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),01/19 Wyoming* W 47-33,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics identifies 1940-01-09 as Utah's first game at Einar Nielsen Fieldhouse; University history describes it as Utah basketball's home before its WWII conversion.,,,,,,
497,UTA-S1-00498,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-01-26,at Colorado*,Colorado,colorado,Yes,38,42,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),01/26 at Colorado* L 38-42,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
498,UTA-S1-00499,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-01-27,at Colorado State*,Colorado State,colorado-state,Yes,49,41,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),01/27 at Colorado State* W 49-41,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
499,UTA-S1-00500,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-02-03,Colorado*,Colorado,colorado,Yes,38,45,L,0,,,,SOURCE_PROGRAM_HOME,,Einar Nielsen Fieldhouse,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),02/03 Colorado* L 38-45,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics identifies 1940-01-09 as Utah's first game at Einar Nielsen Fieldhouse; University history describes it as Utah basketball's home before its WWII conversion.,,,,,,
500,UTA-S1-00501,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-02-09,BYU*,BYU,byu,Yes,45,39,W,0,,,,SOURCE_PROGRAM_HOME,,Einar Nielsen Fieldhouse,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),02/09 BYU* W 45-39,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics identifies 1940-01-09 as Utah's first game at Einar Nielsen Fieldhouse; University history describes it as Utah basketball's home before its WWII conversion.,,,,,,
501,UTA-S1-00502,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-02-16,Utah State*,Utah State,utah-state,Yes,29,36,L,0,,,,SOURCE_PROGRAM_HOME,,Einar Nielsen Fieldhouse,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),02/16 Utah State* L 29-36,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics identifies 1940-01-09 as Utah's first game at Einar Nielsen Fieldhouse; University history describes it as Utah basketball's home before its WWII conversion.,,,,,,
502,UTA-S1-00503,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-02-23,at BYU*,BYU,byu,Yes,41,52,L,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),02/23 at BYU* L 41-52,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
503,UTA-S1-00504,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-02-24,Denver*,Denver,denver,Yes,53,32,W,0,,,,SOURCE_PROGRAM_HOME,,Einar Nielsen Fieldhouse,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),02/24 Denver* W 53-32,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics identifies 1940-01-09 as Utah's first game at Einar Nielsen Fieldhouse; University history describes it as Utah basketball's home before its WWII conversion.,,,,,,
504,UTA-S1-00505,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-03-02,Colorado State*,Colorado State,colorado-state,Yes,83,52,W,0,,,,SOURCE_PROGRAM_HOME,,Einar Nielsen Fieldhouse,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),03/02 Colorado State* W 83-52,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics identifies 1940-01-09 as Utah's first game at Einar Nielsen Fieldhouse; University history describes it as Utah basketball's home before its WWII conversion.,,,,,,
505,UTA-S1-00506,utah,2025_26_record_book_year_by_year,1939-1940,1940,1940-03-08,at Utah State*,Utah State,utah-state,Yes,41,40,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),03/08 at Utah State* W 41-40,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
506,UTA-S1-00507,utah,2025_26_record_book_year_by_year,1940-1941,1941,1940-11-29,Hamline (Minn .),Hamline,hamline,No,26,25,W,0,,,,SOURCE_PROGRAM_HOME,,Einar Nielsen Fieldhouse,Salt Lake City,UT,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),11/29 Hamline (Minn .) W 26-25,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Utah Athletics identifies 1940-01-09 as Utah's first game at Einar Nielsen Fieldhouse; University history describes it as Utah basketball's home before its WWII conversion.,,,,,,
507,UTA-S1-00508,utah,2025_26_record_book_year_by_year,1940-1941,1941,1940-12-07,at Idaho State,Idaho State,idaho-state,Yes,36,12,W,0,,,at,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,PDF p.140 col.1 (printed history section),12/07 at Idaho State W 36-12,resolved,[STAGE1_CORRECTION RAW_ACCEPTED] | Research site provenance: Regular-season AWAY H/A/N is explicit in Utah source; opponent-building reconstruction is reciprocal debt allowed by site-completeness policy and is not a Utah research-freeze blocker.,,,,,,
