index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
318,oregon,Minnesota Red Wings,minnesota-red-wings,Minnesota Red Wings,No,1,1905-1906,1905-1906,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
319,oregon,Mississippi,ole-miss,Ole Miss,Yes,1,2014-2015,2014-2015,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
320,oregon,Mississippi (13/NR),ole-miss,Ole Miss,Yes,1,2013-2014,2013-2014,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
321,oregon,Mississippi State,mississippi-state,Mississippi State,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
322,oregon,Mississippi Valley State,mississippi-valley-state,Mississippi Valley State,Yes,2,2000-2001,2009-2010,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
323,oregon,Missouri,missouri,Missouri,Yes,2,1956-1957,2009-2010,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
324,oregon,Missouri (21/NR),missouri,Missouri,Yes,1,2020-2021,2020-2021,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
325,oregon,Missouri (NR/13),missouri,Missouri,Yes,1,1991-1992,1991-1992,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
326,oregon,Missouri (NR/23),missouri,Missouri,Yes,1,1990-1991,1990-1991,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
327,oregon,Missouri (NR/9),missouri,Missouri,Yes,1,2010-2011,2010-2011,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
328,oregon,Missouri-St. Louis,missouri-st-louis,Missouri-St. Louis,No,1,1992-1993,1992-1993,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
329,oregon,Monmouth AC,monmouth-ac,Monmouth AC,No,1,1907-1908,1907-1908,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
330,oregon,Montana,montana,Montana,Yes,27,1924-1925,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
331,oregon,Montana (11/NR),montana,Montana,Yes,1,2001-2002,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
332,oregon,Montana (22/NR),montana,Montana,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
333,oregon,Montana (8//NR),montana,Montana,Yes,1,2019-2020,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
334,oregon,Montana State,montana-state,Montana State,Yes,10,1958-1959,2022-2023,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
335,oregon,Morgan State (12/NR),morgan-state,Morgan State,Yes,1,2013-2014,2013-2014,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
336,oregon,Morris Brown,morris-brown,Morris Brown,No,1,2001-2002,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
337,oregon,Mount St. Mary’s,mount-st-mary-s,Mount St. Mary's,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
338,oregon,Multnomah AC,multnomah-ac,Multnomah AC,No,37,1907-1908,1939-1940,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
339,oregon,Muscatine (Iowa) YMCA,muscatine-iowa-ymca,Muscatine (Iowa) YMCA,No,1,1907-1908,1907-1908,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
340,oregon,NW Oklahoma State,nw-oklahoma-state,NW Oklahoma State,No,1,1916-1917,1916-1917,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
341,oregon,Napa AL,napa-al,Napa AL,No,1,1926-1927,1926-1927,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
342,oregon,National Guard,national-guard,National Guard,No,3,1907-1908,1912-1913,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
343,oregon,Navy (24/NR),navy,Navy,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
344,oregon,Nebraska,nebraska,Nebraska,Yes,13,1941-1942,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
345,oregon,Nebraska (16/NR),nebraska,Nebraska,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
346,oregon,Nebraska-Omaha,omaha,Omaha,Yes,1,2018-2019,2018-2019,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: omaha -> omaha (Omaha).
347,oregon,Nevada,nevada,Nevada,Yes,8,1921-1922,2022-2023,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
348,oregon,Nevada-Las Vegas (10/19),unlv,UNLV,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: unlv -> unlv (UNLV).
349,oregon,Nevada-Las Vegas (15/NR),unlv,UNLV,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: unlv -> unlv (UNLV).
350,oregon,Nevada-Las Vegas (18/NR),unlv,UNLV,Yes,1,1974-1975,1974-1975,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: unlv -> unlv (UNLV).
