source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
depaul,#16 Marquette*,marquette,Marquette,TRUE,1,2022-2023,2022-2023,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Providence*,providence,Providence,TRUE,15,2005-2006,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Purdue,purdue,Purdue,TRUE,8,1938-1939,1985-1986,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Quincy,quincy,Quincy,FALSE,1,1950-1951,1950-1951,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Rhode Island,rhode-island,Rhode Island,TRUE,2,1975-1976,2006-2007,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Rutgers*,rutgers,Rutgers,TRUE,4,2006-2007,2011-2012,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Saint Joseph’s (Ind.),saint-josephs-indiana,Saint Joseph's (IN),FALSE,2,1949-1950,1973-1974,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Saint Joseph’s (Pa.),saint-joseph-s,Saint Joseph's,TRUE,9,1936-1937,1996-1997,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Saint Joseph’s (Pa.)%,saint-joseph-s,Saint Joseph's,TRUE,1,1968-1969,1968-1969,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Saint Louis,saint-louis,Saint Louis,TRUE,13,1924-1925,1997-1998,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Saint Louis&,saint-louis,Saint Louis,TRUE,1,1989-1990,1989-1990,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Saint Louis*,saint-louis,Saint Louis,TRUE,13,1991-1992,2004-2005,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Saint Mary’s,saint-mary-s,Saint Mary's,TRUE,1,1983-1984,1983-1984,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at San Diego State,san-diego-state,San Diego State,TRUE,1,1980-1981,1980-1981,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at San Francisco,san-francisco,San Francisco,TRUE,2,1929-1930,1991-1992,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Santa Barbara,uc-santa-barbara,UC Santa Barbara,TRUE,2,1929-1930,1994-1995,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Santa Clara,santa-clara,Santa Clara,TRUE,1,1981-1982,1981-1982,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Seton Hall,seton-hall,Seton Hall,TRUE,2,1941-1942,2003-2004,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Seton Hall*,seton-hall,Seton Hall,TRUE,15,2007-2008,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at South Carolina,south-carolina,South Carolina,TRUE,3,1971-1972,1982-1983,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at South Dakota,south-dakota,South Dakota,TRUE,1,1938-1939,1938-1939,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Southern Illinois,southern-illinois,Southern Illinois,TRUE,1,1930-1931,1930-1931,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Southern Miss*,southern-miss,Southern Miss,TRUE,5,1996-1997,2004-2005,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at St. Ambrose,st-ambrose,St. Ambrose,FALSE,3,1927-1928,1946-1947,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at St. Bonaventure,st-bonaventure,St. Bonaventure,TRUE,8,1960-1961,1975-1976,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at St. Ignatius,san-francisco,San Francisco,TRUE,1,1929-1930,1929-1930,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at St. John’s,st-john-s,St. John's,TRUE,3,1931-1932,1997-1998,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at St. John’s!,st-john-s,St. John's,TRUE,1,1989-1990,1989-1990,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at St. John’s*,st-john-s,St. John's,TRUE,19,2005-2006,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at St. Joseph’s,saint-joseph-s,Saint Joseph's,TRUE,1,2002-2003,2002-2003,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at St. Mary’s (Minn.),st-mary-s-minn,St. Mary’s (Minn.),FALSE,5,1923-1924,1930-1931,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at St. Norbert,st-norbert,St. Norbert,FALSE,1,1950-1951,1950-1951,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at St. Viator’s,st-viator,St. Viator,FALSE,6,1925-1926,1932-1933,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Stanford,stanford,Stanford,TRUE,1,2015-2016,2015-2016,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Stetson,stetson,Stetson,TRUE,1,1994-1995,1994-1995,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Syracuse,syracuse,Syracuse,TRUE,2,1981-1982,2001-2002,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Syracuse*,syracuse,Syracuse,TRUE,4,2006-2007,2012-2013,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at TCU,tcu,TCU,TRUE,1,1993-1994,1993-1994,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at TCU*,tcu,TCU,TRUE,2,2001-2002,2003-2004,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Temple,temple,Temple,TRUE,3,1952-1953,2001-2002,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Tennesee%,tennessee,Tennessee,TRUE,1,1973-1974,1973-1974,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Texas,texas,Texas,TRUE,3,1980-1981,1994-1995,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Texas A&M,texas-a-m,Texas A&M,TRUE,1,2023-2024,2023-2024,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Texas Tech,texas-tech,Texas Tech,TRUE,1,2024-2025,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Toledo,toledo,Toledo,TRUE,7,1938-1939,1971-1972,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Tulane*,tulane,Tulane,TRUE,4,1995-1996,2004-2005,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at UAB,uab,UAB,TRUE,6,1979-1980,2006-2007,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at UAB%,uab,UAB,TRUE,1,1998-1999,1998-1999,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at UAB*,uab,UAB,TRUE,8,1991-1992,2004-2005,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at UCF$,ucf,UCF,TRUE,1,1990-1991,1990-1991,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at UCLA,ucla,UCLA,TRUE,9,1974-1975,1999-2000,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at UConn*,uconn,UConn,TRUE,7,2007-2008,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at UIC,uic,UIC,TRUE,4,2008-2009,2021-2022,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at UMass,massachusetts,Massachusetts,TRUE,1,1992-1993,1992-1993,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at UNLV,unlv,UNLV,TRUE,1,2001-2002,2001-2002,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at USF,south-florida,South Florida,TRUE,3,1983-1984,2018-2019,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at USF*,south-florida,South Florida,TRUE,9,1995-1996,2012-2013,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at UTEP,utep,UTEP,TRUE,1,1929-1930,1929-1930,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at UW-LaCrose,uw-la-crosse,UW-La Crosse,FALSE,1,1924-1925,1924-1925,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at UW-LaCrosse,uw-la-crosse,UW-La Crosse,FALSE,2,1923-1924,1925-1926,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Utah,utah,Utah,TRUE,1,1929-1930,1929-1930,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Valparaio,valparaiso,Valparaiso,TRUE,1,1979-1980,1979-1980,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Valparaiso,valparaiso,Valparaiso,TRUE,7,1924-1925,1977-1978,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Valpraiso,valparaiso,Valparaiso,TRUE,1,1924-1925,1924-1925,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Vanderbilt,vanderbilt,Vanderbilt,TRUE,1,2009-2010,2009-2010,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Vaughan Hospital,vaughan-general-hospital,Vaughan General Hospital,FALSE,1,1944-1945,1944-1945,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Villanova,villanova,Villanova,TRUE,6,1938-1939,1972-1973,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Villanova*,villanova,Villanova,TRUE,14,2006-2007,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Virginia Tech,virginia-tech,Virginia Tech,TRUE,1,1974-1975,1974-1975,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Wagner,wagner,Wagner,TRUE,1,1979-1980,1979-1980,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Wake Forest,wake-forest,Wake Forest,TRUE,1,2005-2006,2005-2006,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Washington,washington,Washington,TRUE,1,1987-1988,1987-1988,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Washington State,washington-state,Washington State,TRUE,1,1974-1975,1974-1975,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Weber State,weber-state,Weber State,TRUE,1,1987-1988,1987-1988,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at West Virginia*,west-virginia,West Virginia,TRUE,4,2006-2007,2011-2012,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Western Kentucky,western-kentucky,Western Kentucky,TRUE,6,1944-1945,1963-1964,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Western Michigan,western-michigan,Western Michigan,TRUE,12,1932-1933,1986-1987,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Wichita State,wichita-state,Wichita State,TRUE,2,1938-1939,1978-1979,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Wisconsin,wisconsin,Wisconsin,TRUE,3,1936-1937,1977-1978,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Wisconsin State,uw-superior,UW-Superior,FALSE,2,1937-1938,1939-1940,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,"Accepted Stage 2 recovery correction: Wisconsin State resolves to UW-Superior, not Milwaukee."
depaul,at Wyoming,wyoming,Wyoming,TRUE,1,1929-1930,1929-1930,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Xavier,xavier,Xavier,TRUE,4,1967-1968,1973-1974,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at Xavier*,xavier,Xavier,TRUE,9,2013-2014,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,at YMCA College,central-ymca-college-chicago,Central YMCA College (Chicago),FALSE,1,1924-1925,1924-1925,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Alabama%,alabama,Alabama,TRUE,2,1965-1966,1983-1984,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Arizona State%,arizona-state,Arizona State,TRUE,1,2011-2012,2011-2012,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Arizona%,arizona,Arizona,TRUE,1,1966-1967,1966-1967,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Augustana,augustana-il,Augustana (IL),FALSE,1,1926-1927,1926-1927,RESOLVED,HISTORICAL_NON_D1_CONTEXTUAL_SPLIT,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. BYU%,byu,BYU,TRUE,1,1964-1965,1964-1965,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Bauer & Black,bauer-black,Bauer & Black,FALSE,1,1923-1924,1923-1924,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Boston College%,boston-college,Boston College,TRUE,1,1981-1982,1981-1982,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Bowling Green!,bowling-green,Bowling Green,TRUE,1,1944-1945,1944-1945,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Brown&,brown,Brown,TRUE,1,1973-1974,1973-1974,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Cal State Northridge#,cal-state-northridge,CSUN,TRUE,1,2010-2011,2010-2011,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. California#,california,California,TRUE,1,1995-1996,1995-1996,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. California%,california,California,TRUE,1,2005-2006,2005-2006,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Canisius%,canisius,Canisius,TRUE,1,1963-1964,1963-1964,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Chaminade#,chaminade,Chaminade,FALSE,1,1997-1998,1997-1998,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Chaminade%,chaminade,Chaminade,FALSE,1,2006-2007,2006-2007,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Charlotte#,charlotte,Charlotte,TRUE,1,1999-2000,1999-2000,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Charlotte&,charlotte,Charlotte,TRUE,1,1995-1996,1995-1996,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Chicago Athletic Assoc.,chicago-athletic-association,Chicago Athletic Association,FALSE,1,1926-1927,1926-1927,RESOLVED,HISTORICAL_NON_D1_RESEARCHED,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Cincinnati!,cincinnati,Cincinnati,TRUE,1,2008-2009,2008-2009,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Cincinnati#,cincinnati,Cincinnati,TRUE,3,1992-1993,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Clemson%,clemson,Clemson,TRUE,1,2007-2008,2007-2008,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Colorado!,colorado,Colorado,TRUE,1,1939-1940,1939-1940,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Colorado%,colorado,Colorado,TRUE,1,2014-2015,2014-2015,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Creighton!,creighton,Creighton,TRUE,3,2013-2014,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Creighton$,creighton,Creighton,TRUE,2,1977-1978,2008-2009,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Dartmouth!,dartmouth,Dartmouth,TRUE,1,1942-1943,1942-1943,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Dayton&,dayton,Dayton,TRUE,1,1964-1965,1964-1965,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Duke%,duke,Duke,TRUE,1,1992-1993,1992-1993,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Duke&,duke,Duke,TRUE,1,1985-1986,1985-1986,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Eastern Kentucky$,eastern-kentucky,Eastern Kentucky,TRUE,1,1964-1965,1964-1965,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Fairfield!,fairfield,Fairfield,TRUE,1,2001-2002,2001-2002,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Florida State#,florida-state,Florida State,TRUE,2,1991-1992,2000-2001,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Florida State%,florida-state,Florida State,TRUE,2,1964-1965,1995-1996,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Florida State&,florida-state,Florida State,TRUE,1,2015-2016,2015-2016,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Florida%,florida,Florida,TRUE,1,1965-1966,1965-1966,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Fordham#,fordham,Fordham,TRUE,1,2001-2002,2001-2002,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Fresno State!,fresno-state,Fresno State,TRUE,1,1982-1983,1982-1983,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. George Washington#,george-washington,George Washington,TRUE,1,1997-1998,1997-1998,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. George Washington&,george-washington,George Washington,TRUE,1,1975-1976,1975-1976,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Georgetown!,georgetown,Georgetown,TRUE,4,1942-1943,2024-2025,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Georgetown&,georgetown,Georgetown,TRUE,1,1980-1981,1980-1981,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Georgia Tech@,georgia-tech,Georgia Tech,TRUE,1,1990-1991,1990-1991,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Illinois State$,illinois-state,Illinois State,TRUE,1,1983-1984,1983-1984,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
depaul,vs. Illinois State%,illinois-state,Illinois State,TRUE,1,1996-1997,1996-1997,RESOLVED,CURRENT_PROGRAM_REGISTRY_OR_ACCEPTED_ALIAS,,Accepted Stage 2 identity; literal source label preserved.
