source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
DEPRAW-00741,depaul,1958-1959,1959-02-09,Marquette,marquette,Marquette,89,80,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/9/59 Marquette W, 89-80",,Normalized package date 1959-02-09; literal source date preserved in raw_text
DEPRAW-00742,depaul,1958-1959,1959-02-11,at Dayton,dayton,Dayton,69,88,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/11/59 at Dayton L, 69-88",,Normalized package date 1959-02-11; literal source date preserved in raw_text
DEPRAW-00743,depaul,1958-1959,1959-02-13,Western Michigan,western-michigan,Western Michigan,65,63,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/13/59 Western Michigan W, 65-63",,Normalized package date 1959-02-13; literal source date preserved in raw_text
DEPRAW-00744,depaul,1958-1959,1959-02-17,Louisville,louisville,Louisville,70,63,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/17/59 Louisville W, 70-63",,Normalized package date 1959-02-17; literal source date preserved in raw_text
DEPRAW-00745,depaul,1958-1959,1959-02-21,at Notre Dame,notre-dame,Notre Dame,67,76,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/21/59 at Notre Dame L, 67-76",,Normalized package date 1959-02-21; literal source date preserved in raw_text
DEPRAW-00746,depaul,1958-1959,1959-02-25,at Louisville,louisville,Louisville,66,83,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/25/59 at Louisville L, 66-83",,Normalized package date 1959-02-25; literal source date preserved in raw_text
DEPRAW-00747,depaul,1958-1959,1959-02-28,at Canisius,canisius,Canisius,73,67,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/28/59 at Canisius W, 73-67",,Normalized package date 1959-02-28; literal source date preserved in raw_text
DEPRAW-00748,depaul,1958-1959,1959-03-04,at Marquette,marquette,Marquette,69,82,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"3/4/59 at Marquette L, 69-82",,Normalized package date 1959-03-04; literal source date preserved in raw_text
DEPRAW-00749,depaul,1958-1959,1959-03-07,at Portland%,portland,Portland,57,56,W,0,NEUTRAL,Pacific International Livestock Pavilion,Portland,OR,NCAA_TOURNAMENT,R32,NCAA Tournament,,,,"3/7/59 at Portland% W, 57-56",,Stage3B researched event round: First Round | Normalized package date 1959-03-07; literal source date preserved in raw_text
DEPRAW-00750,depaul,1958-1959,1959-03-13,vs. Kansas State$,kansas-state,Kansas State,70,102,L,0,NEUTRAL,Allen Fieldhouse,Lawrence,KS,NCAA_TOURNAMENT,Sweet Sixteen,NCAA Tournament,,,,"3/13/59 vs. Kansas State$ L, 70-102",,Stage3B researched event round: Regional Semifinal | Normalized package date 1959-03-13; literal source date preserved in raw_text
DEPRAW-00751,depaul,1958-1959,1959-03-14,vs. TCU$,tcu,TCU,65,71,L,0,NEUTRAL,Allen Fieldhouse,Lawrence,KS,NCAA_TOURNAMENT,,NCAA Tournament,,,,"3/14/59 vs. TCU$ L, 65-71",,Stage3B researched event round: Regional Third Place | Normalized package date 1959-03-14; literal source date preserved in raw_text
DEPRAW-00752,depaul,1932-1933,,Detroit Mercy,detroit-mercy,Detroit Mercy,25,19,W,0,SOURCE_PROGRAM_HOME,University Auditorium,Chicago,IL,REGULAR_SEASON,,,,,,"[STAGE1_ADDED] Detroit Mercy W, 25-19",,Accepted Stage 1 addition from all-time series. Stage 6 terminal exact-date debt: bounded reciprocal/institutional self-challenge found no remaining proportionate high-yield systematic recovery path; exact date remains historically unresolved and is not inferred.
DEPRAW-00753,depaul,1940-1941,1941-03-05,[OPPONENT UNKNOWN],bradley,Bradley,41,43,L,0,OPPONENT_HOME,Peoria Armory,Peoria,IL,REGULAR_SEASON,,,,,,[STAGE1_ADDED] one aggregate-proven competitive loss,,Stage 6 recovered aggregate-proven missing loss; source literal placeholder preserved in raw_text/source_opponent_label.
DEPRAW-00754,depaul,1957-1958,1958-02-08,[OPPONENT UNKNOWN],baldwin-wallace,Baldwin Wallace,62,67,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Stage 6 recovered opponent/date/score from contemporary evidence; prior HOME/Alumni Hall placeholder was found unsafe. Bounded site/H-A-N self-challenge did not establish host/site without inference.,"[STAGE1_ADDED] unknown opponent L, 54-67",,"Stage 6 field-specific repair: 1958-02-08 Baldwin Wallace 67, DePaul 62. H/A/N and physical venue remain researched unresolved."
DEPRAW-00755,depaul,1959-1960,1959-12-01,Illinois Wesleyan,illinois-wesleyan,Illinois Wesleyan,95,50,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/1/59 Illinois Wesleyan W, 95-50",,Normalized package date 1959-12-01; literal source date preserved in raw_text
DEPRAW-00756,depaul,1959-1960,1959-12-07,Western Kentucky,western-kentucky,Western Kentucky,83,56,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/7/59 Western Kentucky W, 83-56",,Normalized package date 1959-12-07; literal source date preserved in raw_text
DEPRAW-00757,depaul,1959-1960,1959-12-10,at Bowling Gren,bowling-green,Bowling Green,74,68,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/10/59 at Bowling Gren W, 74-68",,Normalized package date 1959-12-10; literal source date preserved in raw_text
DEPRAW-00758,depaul,1959-1960,1959-12-12,North Dakota,north-dakota,North Dakota,85,43,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/12/59 North Dakota W, 85-43",,Normalized package date 1959-12-12; literal source date preserved in raw_text
DEPRAW-00759,depaul,1959-1960,1959-12-15,Purdue,purdue,Purdue,87,65,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/15/59 Purdue W, 87-65",,Normalized package date 1959-12-15; literal source date preserved in raw_text
DEPRAW-00760,depaul,1959-1960,1959-12-17,Ohio,ohio,Ohio,77,54,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/17/59 Ohio W, 77-54",,Normalized package date 1959-12-17; literal source date preserved in raw_text
DEPRAW-00761,depaul,1959-1960,1959-12-28,Marquette,marquette,Marquette,75,55,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/28/59 Marquette W, 75-55",,Normalized package date 1959-12-28; literal source date preserved in raw_text
DEPRAW-00762,depaul,1959-1960,1959-12-30,Baldwin-Wallace,baldwin-wallace,Baldwin Wallace,77,43,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/30/59 Baldwin-Wallace W, 77-43",,Normalized package date 1959-12-30; literal source date preserved in raw_text
DEPRAW-00763,depaul,1959-1960,1960-01-02,Louisville,louisville,Louisville,74,75,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/2/60 Louisville L, 74-75",,Normalized package date 1960-01-02; literal source date preserved in raw_text
DEPRAW-00764,depaul,1959-1960,1960-01-06,at Western Kentucky,western-kentucky,Western Kentucky,65,86,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/6/60 at Western Kentucky L, 65-86",,Normalized package date 1960-01-06; literal source date preserved in raw_text
DEPRAW-00765,depaul,1959-1960,1960-01-12,Notre Dame,notre-dame,Notre Dame,70,73,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/12/60 Notre Dame L, 70-73",,Normalized package date 1960-01-12; literal source date preserved in raw_text
DEPRAW-00766,depaul,1959-1960,1960-01-16,at Valparaiso,valparaiso,Valparaiso,81,64,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/16/60 at Valparaiso W, 82-64",,Stage1 accepted team_score correction applied | Normalized package date 1960-01-16; literal source date preserved in raw_text
DEPRAW-00767,depaul,1959-1960,1960-01-23,at Miami (OH),miami-oh,Miami (OH),81,79,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/23/60 at Miami (OH) W, 81-79",,Normalized package date 1960-01-23; literal source date preserved in raw_text
DEPRAW-00768,depaul,1959-1960,1960-01-30,Indiana,indiana,Indiana,78,82,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/30/60 Indiana L, 78-82",,Normalized package date 1960-01-30; literal source date preserved in raw_text
DEPRAW-00769,depaul,1959-1960,1960-02-05,Army,army,Army,74,69,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/5/60 Army W, 74-69",,Normalized package date 1960-02-05; literal source date preserved in raw_text
DEPRAW-00770,depaul,1959-1960,1960-02-13,at Louisville,louisville,Louisville,85,76,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/13/60 at Louisville W, 85-76",,Normalized package date 1960-02-13; literal source date preserved in raw_text
DEPRAW-00771,depaul,1959-1960,1960-02-17,at Dayton,dayton,Dayton,70,66,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/17/60 at Dayton W, 70-66",,Normalized package date 1960-02-17; literal source date preserved in raw_text
DEPRAW-00772,depaul,1959-1960,1960-02-20,at Notre Dame,notre-dame,Notre Dame,58,70,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/20/60 at Notre Dame L, 58-70",,Normalized package date 1960-02-20; literal source date preserved in raw_text
DEPRAW-00773,depaul,1959-1960,1960-02-23,at Marquette,marquette,Marquette,65,63,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/23/60 at Marquette W, 65-63",,Normalized package date 1960-02-23; literal source date preserved in raw_text
DEPRAW-00774,depaul,1959-1960,1960-02-27,Creighton,creighton,Creighton,82,65,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/27/60 Creighton W, 82-65",,Normalized package date 1960-02-27; literal source date preserved in raw_text
DEPRAW-00775,depaul,1959-1960,1960-03-05,Dayton,dayton,Dayton,66,67,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"3/5/60 Dayton L, 66-67",,Normalized package date 1960-03-05; literal source date preserved in raw_text
DEPRAW-00776,depaul,1959-1960,1960-03-07,Air Force,air-force,Air Force,69,63,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,NCAA_TOURNAMENT,R32,NCAA Tournament,,,,"3/7/60 Air Force W, 69-63",,Stage3B researched event round: First Round | Normalized package date 1960-03-07; literal source date preserved in raw_text
DEPRAW-00777,depaul,1959-1960,1960-03-11,Cincinnati%,cincinnati,Cincinnati,59,99,L,0,NEUTRAL,Ahearn Field House,Manhattan,KS,NCAA_TOURNAMENT,Sweet Sixteen,NCAA Tournament,,,,"3/11/60 Cincinnati% L, 59-99",,Stage3B researched event round: Regional Semifinal | Normalized package date 1960-03-11; literal source date preserved in raw_text
DEPRAW-00778,depaul,1959-1960,1960-03-12,Texas%,texas,Texas,67,61,W,0,NEUTRAL,Ahearn Field House,Manhattan,KS,NCAA_TOURNAMENT,,NCAA Tournament,,,,"3/12/60 Texas% W, 67-61",,Stage3B researched event round: Regional Third Place | Normalized package date 1960-03-12; literal source date preserved in raw_text
DEPRAW-00779,depaul,1960-1961,1960-12-02,Baldwin-Wallace,baldwin-wallace,Baldwin Wallace,72,56,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/2/60 Baldwin-Wallace W, 72-56",,Normalized package date 1960-12-02; literal source date preserved in raw_text
DEPRAW-00780,depaul,1960-1961,1960-12-07,Illinois Wesleyan,illinois-wesleyan,Illinois Wesleyan,62,58,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/7/60 Illinois Wesleyan W, 62-58",,Normalized package date 1960-12-07; literal source date preserved in raw_text
DEPRAW-00781,depaul,1960-1961,1960-12-09,North Dakota,north-dakota,North Dakota,83,62,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/9/60 North Dakota W, 83-62",,Normalized package date 1960-12-09; literal source date preserved in raw_text
DEPRAW-00782,depaul,1960-1961,1960-12-14,Bowling Green,bowling-green,Bowling Green,62,60,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/14/60 Bowling Green W, 62-60",,Normalized package date 1960-12-14; literal source date preserved in raw_text
DEPRAW-00783,depaul,1960-1961,1960-12-23,Marquette,marquette,Marquette,81,78,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/23/60 Marquette W, 81-78",,Normalized package date 1960-12-23; literal source date preserved in raw_text
DEPRAW-00784,depaul,1960-1961,1960-12-27,Miami (OH),miami-oh,Miami (OH),72,70,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/27/60 Miami (OH) W, 72-70",,Normalized package date 1960-12-27; literal source date preserved in raw_text
DEPRAW-00785,depaul,1960-1961,1960-12-30,Western Michigan,western-michigan,Western Michigan,81,60,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/30/60 Western Michigan W, 81-60",,Normalized package date 1960-12-30; literal source date preserved in raw_text
DEPRAW-00786,depaul,1960-1961,1961-01-02,Western Ontario,western-ontario,Western Ontario,55,50,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/2/61 Western Ontario W, 55-50",,Normalized package date 1961-01-02; literal source date preserved in raw_text
DEPRAW-00787,depaul,1960-1961,1961-01-07,at Dayton,dayton,Dayton,75,64,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/7/61 at Dayton W, 75-64",,Normalized package date 1961-01-07; literal source date preserved in raw_text
DEPRAW-00788,depaul,1960-1961,1961-01-10,at Ohio,ohio,Ohio,69,60,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/10/61 at Ohio W, 69-60",,Normalized package date 1961-01-10; literal source date preserved in raw_text
DEPRAW-00789,depaul,1960-1961,1961-01-14,Louisville,louisville,Louisville,78,70,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/14/61 Louisville W, 78-70",,Normalized package date 1961-01-14; literal source date preserved in raw_text
DEPRAW-00790,depaul,1960-1961,1961-01-17,at Notre Dame,notre-dame,Notre Dame,58,61,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/17/61 at Notre Dame L, 58-61",,Normalized package date 1961-01-17; literal source date preserved in raw_text
DEPRAW-00791,depaul,1960-1961,1961-01-19,at Western Michigan,western-michigan,Western Michigan,60,85,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/19/61 at Western Michigan L, 60-85",,Normalized package date 1961-01-19; literal source date preserved in raw_text
DEPRAW-00792,depaul,1960-1961,1961-01-28,at Indiana,indiana,Indiana,78,81,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/28/61 at Indiana L, 78-81",,Normalized package date 1961-01-28; literal source date preserved in raw_text
DEPRAW-00793,depaul,1960-1961,1961-01-31,Christian Brothers,christian-brothers,Christian Brothers,92,71,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/31/61 Christian Brothers W, 92-71",,Normalized package date 1961-01-31; literal source date preserved in raw_text
DEPRAW-00794,depaul,1960-1961,1961-02-04,at Western Kentucky,western-kentucky,Western Kentucky,65,71,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/4/61 at Western Kentucky L, 65-71",,Normalized package date 1961-02-04; literal source date preserved in raw_text
DEPRAW-00795,depaul,1960-1961,1961-02-08,at Marquette,marquette,Marquette,64,87,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/8/61 at Marquette L, 64-87",,Normalized package date 1961-02-08; literal source date preserved in raw_text
DEPRAW-00796,depaul,1960-1961,1961-02-11,Tampa,tampa,University of Tampa,101,68,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/11/61 Tampa W, 101-68",,Normalized package date 1961-02-11; literal source date preserved in raw_text
DEPRAW-00797,depaul,1960-1961,1961-02-16,at Providence,providence,Providence,77,81,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/16/61 at Providence L, 77-81",,Normalized package date 1961-02-16; literal source date preserved in raw_text
DEPRAW-00798,depaul,1960-1961,1961-02-18,at St. Bonaventure,st-bonaventure,St. Bonaventure,69,78,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/18/61 at St. Bonaventure L, 69-78",,Normalized package date 1961-02-18; literal source date preserved in raw_text
DEPRAW-00799,depaul,1960-1961,1961-02-22,at Louisville,louisville,Louisville,75,67,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/22/61 at Louisville W, 75-67",,Normalized package date 1961-02-22; literal source date preserved in raw_text
DEPRAW-00800,depaul,1960-1961,1961-02-25,Notre Dame,notre-dame,Notre Dame,78,57,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/25/61 Notre Dame W, 78-57",,Normalized package date 1961-02-25; literal source date preserved in raw_text
DEPRAW-00801,depaul,1960-1961,1961-02-27,Youngstown State,youngstown-state,Youngstown State,89,55,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/27/61 Youngstown State W, 89-55",,Normalized package date 1961-02-27; literal source date preserved in raw_text
DEPRAW-00802,depaul,1960-1961,1961-03-04,Dayton,dayton,Dayton,84,83,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"3/4/61 Dayton W, 84-83",,Normalized package date 1961-03-04; literal source date preserved in raw_text
DEPRAW-00803,depaul,1960-1961,1961-03-18,Providence!,providence,Providence,67,73,L,0,NEUTRAL,Madison Square Garden,New York,NY,NIT,,NIT,,,,"Providence! L, 67-73",,Stage3B researched event round: First Round
DEPRAW-00804,depaul,1961-1962,1961-12-02,at Minnesota,minnesota,Minnesota,66,56,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/2/61 at Minnesota W, 66-56",,Normalized package date 1961-12-02; literal source date preserved in raw_text
DEPRAW-00805,depaul,1961-1962,1961-12-06,Lawrence Tech,lawrence-tech,Lawrence Tech,102,79,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/6/61 Lawrence Tech W, 102-79",,Normalized package date 1961-12-06; literal source date preserved in raw_text
DEPRAW-00806,depaul,1961-1962,1961-12-09,North Dakota,north-dakota,North Dakota,72,51,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/9/61 North Dakota W, 72-51",,Normalized package date 1961-12-09; literal source date preserved in raw_text
DEPRAW-00807,depaul,1961-1962,1961-12-12,Denver,denver,Denver,79,50,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/12/61 Denver W, 79-50",,Normalized package date 1961-12-12; literal source date preserved in raw_text
DEPRAW-00808,depaul,1961-1962,1961-12-16,South Carolina,south-carolina,South Carolina,70,60,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/16/61 South Carolina W, 70-60",,Normalized package date 1961-12-16; literal source date preserved in raw_text
DEPRAW-00809,depaul,1961-1962,1961-12-18,Providence,providence,Providence,68,63,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/18/61 Providence W, 68-63",,Normalized package date 1961-12-18; literal source date preserved in raw_text
DEPRAW-00810,depaul,1961-1962,1961-12-29,vs. St. Bonaventure%,st-bonaventure,St. Bonaventure,60,70,L,0,NEUTRAL,University of Detroit Memorial Building,Detroit,MI,REGULAR_SEASON,,,,,,"12/29/61 vs. St. Bonaventure% L, 60-70",,"Stage 6 site repair: University of Detroit Memorial Building, same physical building later renamed Calihan Hall."
DEPRAW-00811,depaul,1961-1962,1961-12-30,vs. Syracuse%,syracuse,Syracuse,96,59,W,0,NEUTRAL,University of Detroit Memorial Building,Detroit,MI,REGULAR_SEASON,,,,,,"12/30/61 vs. Syracuse% W, 96-59",,"Stage 6 site repair: University of Detroit Memorial Building, same physical building later renamed Calihan Hall."
DEPRAW-00812,depaul,1961-1962,1962-01-03,Marquette,marquette,Marquette,68,75,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/3/62 Marquette L, 68-75",,Normalized package date 1962-01-03; literal source date preserved in raw_text
DEPRAW-00813,depaul,1961-1962,1962-01-09,Christian Brothers,christian-brothers,Christian Brothers,78,56,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/9/62 Christian Brothers W, 78-56",,Normalized package date 1962-01-09; literal source date preserved in raw_text
DEPRAW-00814,depaul,1961-1962,1962-01-13,Indiana,indiana,Indiana,89,98,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/13/62 Indiana L, 89-98",,Normalized package date 1962-01-13; literal source date preserved in raw_text
DEPRAW-00815,depaul,1961-1962,1962-01-16,at Notre Dame,notre-dame,Notre Dame,80,88,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/16/62 at Notre Dame L, 80-88",,Normalized package date 1962-01-16; literal source date preserved in raw_text
DEPRAW-00816,depaul,1961-1962,1962-01-20,Louisville,louisville,Louisville,81,82,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/20/62 Louisville L, 81-82",,Normalized package date 1962-01-20; literal source date preserved in raw_text
DEPRAW-00817,depaul,1961-1962,1962-01-27,Dayton,dayton,Dayton,88,90,L,2,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/27/62 Dayton L, 88-90 (2OT)",,Normalized package date 1962-01-27; literal source date preserved in raw_text
DEPRAW-00818,depaul,1961-1962,1962-01-31,Baldwin-Wallace,baldwin-wallace,Baldwin Wallace,79,49,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/31/62 Baldwin-Wallace W, 79-49",,Normalized package date 1962-01-31; literal source date preserved in raw_text
DEPRAW-00819,depaul,1961-1962,1962-02-03,Western Kentucky,western-kentucky,Western Kentucky,86,78,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/3/62 Western Kentucky W, 86-78",,Normalized package date 1962-02-03; literal source date preserved in raw_text
